index_id,candidate_id,confidence_score,need_judge
1505,12005,5,False
1506,12006,5,False
1507,12007,5,False
1508,12008,5,False
1509,12009,5,False
1510,12010,5,False
1511,12011,5,False
1512,12012,5,False
1513,12013,5,False
1514,12014,5,False
1515,12015,5,False
1516,12016,5,False
1517,31622,1,True
1518,12018,5,False
1519,12019,5,False
1520,12020,5,False
1521,12021,5,False
1522,12022,5,False
1523,12023,5,False
1524,12024,5,False
1525,12025,5,False
1526,12026,5,False
1527,12027,5,False
1528,12028,5,False
1529,35689,2,True
1530,12030,5,False
1531,12031,5,False
1532,12032,5,False
1533,12033,5,False
1534,12034,5,False
1535,12035,5,False
1536,12036,5,False
1537,12037,5,False
1538,12038,5,False
1539,12039,5,False
1540,12040,5,False
1541,12041,5,False
1542,12042,5,False
1543,12043,5,False
1544,12044,5,False
1545,12045,5,False
1546,12046,5,False
1547,12047,5,False
1548,12048,5,False
1549,12049,5,False
1550,12050,5,False
1551,13055,4,False
1552,12052,5,False
1553,17288,4,False
1554,12054,5,False
1555,12055,5,False
1556,12056,5,False
1557,12057,5,False
1558,12058,5,False
1559,12059,5,False
1560,12060,5,False
1561,12061,5,False
1562,12062,5,False
1563,12063,5,False
1564,12064,5,False
1565,12065,5,False
1566,12066,5,False
1567,12067,5,False
1568,12068,5,False
1569,12069,5,False
1570,12070,5,False
1571,12071,5,False
1572,12072,5,False
1573,12073,5,False
1574,12074,5,False
1575,31369,1,True
1576,12076,5,False
1577,12077,5,False
1578,12078,5,False
1579,12079,5,False
1580,12080,5,False
1581,12081,5,False
1582,12082,5,False
1583,12083,5,False
1584,12084,5,False
1585,12085,5,False
1586,12086,5,False
1587,12087,5,False
1588,12088,5,False
1589,12089,5,False
1590,12090,5,False
1591,12091,5,False
1592,12092,5,False
1593,12093,5,False
1594,12094,5,False
1595,32989,1,True
1596,12096,5,False
1597,12097,5,False
1598,12098,5,False
1599,12099,5,False
1600,12100,5,False
1601,12101,5,False
1602,12102,5,False
1603,12103,5,False
1604,12104,5,False
1605,,5,False
1606,12106,5,False
1607,12107,5,False
1608,12108,5,False
1609,14047,2,True
1610,12110,5,False
1611,12111,5,False
1612,12112,5,False
1613,12113,5,False
1614,12114,5,False
1615,12115,5,False
1616,12116,5,False
1617,12117,5,False
1618,12118,5,False
1619,12119,5,False
1620,12120,5,False
1621,12121,5,False
1622,12122,5,False
1623,12123,5,False
1624,36293,1,True
1625,12125,5,False
1626,12126,5,False
1627,12127,5,False
1628,12128,5,False
1629,12129,5,False
1630,12130,5,False
1631,12131,5,False
1632,12132,5,False
1633,12133,5,False
1634,12134,5,False
1635,12135,5,False
1636,12136,5,False
1637,,1,False
1638,12138,5,False
1639,12139,5,False
1640,12140,5,False
1641,12141,5,False
1642,12142,5,False
1643,12143,5,False
1644,38555,1,True
1645,18994,1,True
1646,12146,5,False
1647,12147,5,False
1648,12148,5,False
1649,12149,5,False
1650,12150,5,False
1651,12151,5,False
1652,12152,5,False
1653,12153,5,False
1654,36273,2,True
1655,12155,5,False
1656,12156,5,False
1657,12157,5,False
1658,36445,1,True
1659,12159,5,False
1660,12160,5,False
1661,12161,5,False
1662,12162,5,False
1663,12163,5,False
1664,12164,5,False
1665,12165,5,False
1666,17460,1,True
1667,12167,5,False
1668,12168,5,False
1669,16924,1,True
1670,12170,5,False
1671,12171,5,False
1672,12172,5,False
1673,38000,2,True
1674,12174,5,False
1675,12175,5,False
1676,12176,5,False
1677,12177,5,False
1678,12178,5,False
1679,12179,5,False
1680,17482,1,True
1681,12181,5,False
1682,20896,1,True
1683,12183,5,False
1684,15119,2,True
1685,12185,5,False
1686,12186,5,False
1687,12187,5,False
1688,,1,False
1689,12189,5,False
1690,12190,5,False
1691,12191,5,False
1692,12192,5,False
1693,12193,5,False
1694,12194,5,False
1695,12195,5,False
1696,12196,5,False
1697,12197,5,False
1698,12198,5,False
1699,12199,5,False
1700,12200,5,False
1701,12201,5,False
1702,12202,5,False
1703,12203,5,False
1704,12204,5,False
1705,12205,5,False
1706,12206,5,False
1707,12207,5,False
1708,12208,5,False
1709,12209,5,False
1710,12210,5,False
1711,12211,5,False
1712,12212,5,False
1713,12213,5,False
1714,12214,1,True
1715,12215,5,False
1716,12216,5,False
1717,12217,5,False
1718,12218,5,False
1719,12219,5,False
1720,12220,5,False
1721,12221,5,False
1722,12222,5,False
1723,12223,5,False
1724,12224,5,False
1725,12225,5,False
1726,12226,5,False
1727,12227,5,False
1728,12228,5,False
1729,12229,5,False
1730,12230,5,False
1731,12231,5,False
1732,12232,5,False
1733,12233,5,False
1734,12234,5,False
1735,12235,5,False
1736,12236,5,False
1737,12237,5,False
1738,12238,5,False
1739,12239,5,False
1740,12240,5,False
1741,12241,5,False
1742,12242,5,False
1743,12243,5,False
1744,12244,5,False
1745,12245,5,False
1746,12246,5,False
1747,12247,5,False
1748,12248,5,False
1749,12249,5,False
1750,12250,5,False
1751,12251,5,False
1752,12252,5,False
1753,12253,5,False
1754,12254,5,False
1755,12255,5,False
1756,12256,5,False
1757,12257,5,False
1758,12258,5,False
1759,12259,5,False
1760,12260,5,False
1761,12261,5,False
1762,12262,5,False
1763,13387,1,True
1764,12264,5,False
1765,12265,5,False
1766,12266,5,False
1767,12267,5,False
1768,12268,5,False
1769,12269,5,False
1770,12270,5,False
1771,12271,5,False
1772,19381,2,True
1773,12273,5,False
1774,12274,5,False
1775,12275,5,False
1776,12276,5,False
1777,12277,5,False
1778,12278,5,False
1779,12279,5,False
1780,12280,5,False
1781,12281,5,False
1782,12282,5,False
1783,12283,5,False
1784,12284,5,False
1785,12285,5,False
1786,12286,5,False
1787,12287,5,False
1788,12288,5,False
1789,,1,False
1790,12290,5,False
1791,12291,5,False
1792,,5,False
1793,12293,5,False
1794,12294,5,False
1795,12295,5,False
1796,12296,5,False
1797,12297,5,False
1798,12298,1,True
1799,12299,5,False
1800,12300,5,False
1801,19402,2,True
1802,12302,5,False
1803,12303,5,False
1804,12304,5,False
1805,12305,5,False
1806,12306,5,False
1807,12307,5,False
1808,12308,5,False
1809,12309,5,False
1810,12310,5,False
1811,12311,5,False
1812,12312,5,False
1813,12313,5,False
1814,12314,5,False
1815,12315,5,False
1816,12316,1,True
1817,12317,5,False
1818,12318,5,False
1819,12319,5,False
1820,12320,5,False
1821,12321,5,False
1822,12322,5,False
1823,32137,1,True
1824,12324,5,False
1825,35271,1,True
1826,12326,5,False
1827,12327,5,False
1828,12328,5,False
1829,12329,5,False
1830,12330,5,False
1831,12331,5,False
1832,12332,5,False
1833,12333,5,False
1834,12334,5,False
1835,12335,5,False
1836,12336,5,False
1837,12337,5,False
1838,12338,5,False
1839,12339,5,False
1840,12340,5,False
1841,12341,5,False
1842,12342,5,False
1843,12343,5,False
1844,12344,5,False
1845,12345,5,False
1846,12346,5,False
1847,12347,5,False
1848,12348,5,False
1849,12349,5,False
1850,12350,5,False
1851,12351,5,False
1852,12352,5,False
1853,12353,5,False
1854,12354,5,False
1855,12355,5,False
1856,12356,5,False
1857,12357,5,False
1858,12358,5,False
1859,12359,5,False
1860,12360,5,False
1861,12361,5,False
1862,12362,5,False
1863,12363,5,False
1864,12364,5,False
1865,12365,5,False
1866,12366,5,False
1867,12367,5,False
1868,12368,5,False
1869,12369,5,False
1870,12370,5,False
1871,12371,5,False
1872,12372,5,False
1873,12373,5,False
1874,12374,5,False
1875,12375,5,False
1876,12376,5,False
1877,12377,5,False
1878,12378,5,False
1879,12379,5,False
1880,20651,2,True
1881,12381,5,False
1882,12382,5,False
1883,12383,5,False
1884,12384,5,False
1885,12385,5,False
1886,12386,5,False
1887,12387,5,False
1888,12388,5,False
1889,12389,5,False
1890,12390,5,False
1891,12391,5,False
1892,12392,5,False
1893,16739,1,True
1894,12394,5,False
1895,12395,5,False
1896,12396,5,False
1897,12397,5,False
1898,12398,5,False
1899,12399,5,False
1900,12400,5,False
1901,12401,5,False
1902,12402,5,False
1903,12403,5,False
1904,12404,5,False
1905,12405,5,False
1906,12406,5,False
1907,12407,5,False
1908,12408,5,False
1909,12409,5,False
1910,12410,5,False
1911,12799,2,True
1912,12412,5,False
1913,12413,5,False
1914,31720,1,True
1915,12415,5,False
1916,12416,5,False
1917,12417,5,False
1918,12418,5,False
1919,12419,5,False
1920,,5,False
1921,12421,5,False
1922,12422,5,False
1923,12423,5,False
1924,12424,5,False
1925,12425,5,False
1926,12426,5,False
1927,12427,5,False
1928,12428,5,False
1929,12429,5,False
1930,12430,5,False
1931,12431,5,False
1932,12432,5,False
1933,12433,5,False
1934,12434,5,False
1935,12435,5,False
1936,12436,5,False
1937,12437,5,False
1938,12438,5,False
1939,12439,5,False
1940,12440,5,False
1941,12441,5,False
1942,12442,5,False
1943,12443,5,False
1944,12444,5,False
1945,,5,False
1946,38555,1,True
1947,12447,5,False
1948,12448,5,False
1949,12449,5,False
1950,12450,5,False
1951,36105,2,True
1952,12452,5,False
1953,,1,False
1954,12454,5,False
1955,12455,5,False
1956,12456,5,False
1957,12457,5,False
1958,12458,5,False
1959,12459,5,False
1960,12460,5,False
1961,12461,5,False
1962,12462,5,False
1963,12463,5,False
1964,12464,5,False
1965,12465,5,False
1966,12466,5,False
1967,14872,1,True
1968,12468,5,False
1969,12469,5,False
1970,12470,5,False
1971,12471,5,False
1972,12472,5,False
1973,12473,5,False
1974,12474,5,False
1975,37049,2,True
1976,12476,5,False
1977,12477,5,False
1978,12478,5,False
1979,18086,1,True
1980,,5,False
1981,12481,5,False
1982,12482,5,False
1983,12483,5,False
1984,12484,5,False
1985,12485,5,False
1986,12486,5,False
1987,12487,5,False
1988,12488,5,False
1989,12489,5,False
1990,12490,5,False
1991,12491,5,False
1992,12492,5,False
1993,12493,5,False
1994,12494,5,False
1995,12495,5,False
1996,12496,5,False
1997,12497,5,False
1998,12498,5,False
1999,12499,5,False
2000,12500,5,False
2001,12501,5,False
2002,12502,5,False
2003,12503,5,False
2004,12504,5,False
2005,12505,5,False
2006,12506,5,False
2007,12507,5,False
2008,12508,5,False
2009,12509,5,False
2010,12510,5,False
2011,12511,5,False
2012,12512,5,False
2013,12513,5,False
2014,12514,5,False
2015,12515,5,False
2016,34179,1,True
2017,12517,5,False
2018,12518,5,False
2019,12519,5,False
2020,12520,5,False
2021,,1,False
2022,20915,2,True
2023,12523,5,False
2024,12524,5,False
2025,12525,5,False
2026,12526,5,False
2027,12527,5,False
2028,12528,5,False
2029,12529,5,False
2030,12530,5,False
2031,12531,5,False
2032,12532,5,False
2033,12533,5,False
2034,12534,5,False
2035,12535,5,False
2036,12536,5,False
2037,12537,5,False
2038,12538,5,False
2039,12539,5,False
2040,12540,5,False
2041,12541,5,False
2042,37059,2,True
2043,12543,5,False
2044,12544,5,False
2045,12545,1,True
2046,12546,5,False
2047,12547,5,False
2048,,1,False
2049,12549,5,False
2050,12550,5,False
2051,12551,5,False
2052,,5,False
2053,12553,5,False
2054,12554,5,False
2055,12555,5,False
2056,12556,5,False
2057,12557,5,False
2058,12558,5,False
2059,12559,5,False
2060,12560,5,False
2061,12561,5,False
2062,12562,5,False
2063,12563,5,False
2064,12564,5,False
2065,12565,1,True
2066,12566,5,False
2067,12567,5,False
2068,12568,5,False
2069,12569,5,False
2070,12570,5,False
2071,12571,5,False
2072,12572,5,False
2073,12573,5,False
2074,12574,5,False
2075,12575,5,False
2076,12576,4,False
2077,12577,5,False
2078,17129,2,True
2079,12579,5,False
2080,12580,5,False
2081,12581,5,False
2082,12582,5,False
2083,12583,5,False
2084,12584,5,False
2085,12585,5,False
2086,12586,5,False
2087,12587,5,False
2088,12588,5,False
2089,12589,5,False
2090,12590,5,False
2091,12591,5,False
2092,12592,5,False
2093,12593,5,False
2094,12594,5,False
2095,12595,5,False
2096,12596,5,False
2097,12597,5,False
2098,12598,5,False
2099,12599,5,False
2100,12600,5,False
2101,12601,5,False
2102,12602,5,False
2103,12603,5,False
2104,12604,5,False
2105,12605,5,False
2106,12606,4,False
2107,12607,5,False
2108,12608,5,False
2109,12609,5,False
2110,12610,5,False
2111,12611,5,False
2112,12612,5,False
2113,36972,3,True
2114,12614,5,False
2115,12615,5,False
2116,12616,5,False
2117,12617,5,False
2118,12618,5,False
2119,12619,5,False
2120,12620,5,False
2121,12621,5,False
2122,12622,5,False
2123,12623,5,False
2124,,5,False
2125,12625,5,False
2126,12626,5,False
2127,12627,5,False
2128,12628,5,False
2129,12629,5,False
2130,12630,5,False
2131,12631,5,False
2132,12632,5,False
2133,12633,5,False
2134,12634,5,False
2135,33707,1,True
2136,12636,5,False
2137,12637,1,True
2138,12638,5,False
2139,,5,False
2140,12640,5,False
2141,12641,5,False
2142,12642,5,False
2143,12643,5,False
2144,12644,5,False
2145,12645,5,False
2146,16009,1,True
2147,30741,1,True
2148,12648,5,False
2149,12649,5,False
2150,12650,5,False
2151,12651,5,False
2152,12652,5,False
2153,12653,5,False
2154,12654,5,False
2155,,5,False
2156,12656,5,False
2157,12657,5,False
2158,12658,5,False
2159,12659,5,False
2160,12660,5,False
2161,12661,5,False
2162,12662,5,False
2163,12663,5,False
2164,,1,False
2165,12665,5,False
2166,12666,5,False
2167,12667,5,False
2168,12668,5,False
2169,12669,5,False
2170,12670,5,False
2171,12671,5,False
2172,19703,2,True
2173,12673,5,False
2174,12674,5,False
2175,12675,5,False
2176,12676,5,False
2177,12677,5,False
2178,12678,5,False
2179,12679,5,False
2180,12680,5,False
2181,12681,5,False
2182,12682,5,False
2183,12683,5,False
2184,12684,5,False
2185,12685,5,False
2186,12686,5,False
2187,12687,5,False
2188,12688,5,False
2189,12689,5,False
2190,12690,5,False
2191,12691,5,False
2192,12692,5,False
2193,12693,5,False
2194,12694,5,False
2195,12695,5,False
2196,16342,1,True
2197,12697,5,False
2198,12698,5,False
2199,12699,5,False
2200,12700,5,False
2201,12701,5,False
2202,12702,5,False
2203,12703,5,False
2204,13226,1,True
2205,12705,5,False
2206,12706,5,False
2207,12707,5,False
2208,12708,5,False
2209,12709,5,False
2210,12710,5,False
2211,12711,5,False
2212,,5,False
2213,12713,5,False
2214,12714,5,False
2215,12715,5,False
2216,12716,5,False
2217,12717,5,False
2218,12718,5,False
2219,12719,5,False
2220,12720,5,False
2221,12721,5,False
2222,12722,5,False
2223,12723,5,False
2224,12724,5,False
2225,11374,3,True
2226,12726,5,False
2227,12727,5,False
2228,12728,5,False
2229,37860,1,True
2230,12730,5,False
2231,12731,5,False
2232,,1,False
2233,12733,5,False
2234,12734,5,False
2235,12735,5,False
2236,12736,5,False
2237,12737,1,True
2238,12738,5,False
2239,12739,5,False
2240,12740,5,False
2241,12741,5,False
2242,12742,5,False
2243,12743,5,False
2244,12744,1,True
2245,12745,5,False
2246,12746,5,False
2247,12747,5,False
2248,12748,5,False
2249,12749,5,False
2250,12750,5,False
2251,31624,1,True
2252,12752,5,False
2253,12753,5,False
2254,12754,5,False
2255,12755,5,False
2256,12756,5,False
2257,12757,5,False
2258,36242,1,True
2259,12759,5,False
2260,12760,5,False
2261,12761,1,True
2262,12762,5,False
2263,12763,5,False
2264,12764,5,False
2265,12765,5,False
2266,12766,5,False
2267,34203,2,True
2268,12768,5,False
2269,12769,5,False
2270,12770,5,False
2271,12771,5,False
2272,12772,5,False
2273,12773,5,False
2274,12774,5,False
2275,12775,5,False
2276,12776,5,False
2277,12777,5,False
2278,12778,5,False
2279,12779,5,False
2280,12780,5,False
2281,12781,5,False
2282,12782,5,False
2283,12783,2,True
2284,12784,5,False
2285,12785,5,False
2286,12786,5,False
2287,12787,5,False
2288,12788,5,False
2289,12789,5,False
2290,39466,1,True
2291,12791,5,False
2292,12792,5,False
2293,12793,5,False
2294,12794,5,False
2295,12795,5,False
2296,12796,5,False
2297,12797,5,False
2298,12798,5,False
2299,12799,5,False
2300,12800,5,False
2301,12801,5,False
2302,12802,5,False
2303,12803,5,False
2304,12804,5,False
2305,12805,5,False
2306,12806,5,False
2307,12807,5,False
2308,12808,5,False
2309,12809,5,False
2310,12810,5,False
2311,12811,5,False
2312,12812,5,False
2313,12813,5,False
2314,12814,5,False
2315,12815,5,False
2316,12816,5,False
2317,12817,5,False
2318,12818,5,False
2319,12819,5,False
2320,12820,5,False
2321,12821,5,False
2322,12822,5,False
2323,12823,5,False
2324,12824,5,False
2325,34709,1,True
2326,12826,5,False
2327,12827,5,False
2328,12828,5,False
2329,,5,False
2330,12830,5,False
2331,12831,5,False
2332,12832,5,False
2333,12833,5,False
2334,12834,5,False
2335,12835,5,False
2336,12836,5,False
2337,12837,5,False
2338,12838,5,False
2339,12839,5,False
2340,12840,5,False
2341,12841,5,False
2342,12842,5,False
2343,12843,5,False
2344,12844,5,False
2345,12845,5,False
2346,12846,5,False
2347,-1,1,True
2348,12848,5,False
2349,12849,5,False
2350,12850,5,False
2351,12851,5,False
2352,12852,5,False
2353,12853,5,False
2354,12854,5,False
2355,14647,1,True
2356,12856,5,False
2357,12857,5,False
2358,12858,5,False
2359,12859,5,False
2360,12860,5,False
2361,12861,5,False
2362,12862,5,False
2363,12863,5,False
2364,12864,5,False
2365,12865,5,False
2366,19898,1,True
2367,12867,1,True
2368,12868,5,False
2369,12869,5,False
2370,12870,5,False
2371,12871,5,False
2372,12872,5,False
2373,12873,5,False
2374,12874,5,False
2375,12875,5,False
2376,12876,5,False
2377,12877,5,False
2378,12878,5,False
2379,12879,5,False
2380,12880,5,False
2381,12881,5,False
2382,12882,5,False
2383,12883,5,False
2384,12884,5,False
2385,12885,5,False
2386,12886,5,False
2387,12887,5,False
2388,12888,5,False
2389,12889,5,False
2390,12890,5,False
2391,12891,5,False
2392,12892,5,False
2393,12893,5,False
2394,12894,5,False
2395,12895,1,True
2396,12896,5,False
2397,12897,5,False
2398,12898,5,False
2399,12899,5,False
2400,12900,5,False
2401,12901,5,False
2402,12902,5,False
2403,12903,5,False
2404,12904,5,False
2405,12905,5,False
2406,12906,5,False
2407,12907,5,False
2408,12908,5,False
2409,12909,5,False
2410,12910,5,False
2411,12911,5,False
2412,12912,5,False
2413,16094,1,True
2414,12914,5,False
2415,12915,5,False
2416,12916,5,False
2417,12917,5,False
2418,12918,5,False
2419,12919,5,False
2420,12920,5,False
2421,12921,5,False
2422,12922,5,False
2423,12923,5,False
2424,12924,5,False
2425,12925,5,False
2426,12926,5,False
2427,12927,5,False
2428,15621,1,True
2429,12929,5,False
2430,12930,5,False
2431,12931,5,False
2432,38479,2,True
2433,12933,5,False
2434,12934,5,False
2435,12935,5,False
2436,12936,5,False
2437,-1,1,True
2438,37064,1,True
2439,12939,5,False
2440,12940,5,False
2441,12941,5,False
2442,12942,5,False
2443,12943,5,False
2444,12944,5,False
2445,12945,5,False
2446,12946,5,False
2447,12947,5,False
2448,12948,5,False
2449,12949,5,False
2450,12950,5,False
2451,12951,5,False
2452,12952,5,False
2453,12953,5,False
2454,12954,5,False
2455,18851,1,True
2456,12956,5,False
2457,12957,5,False
2458,12958,5,False
2459,,5,False
2460,12960,5,False
2461,12961,5,False
2462,12962,1,True
2463,,5,False
2464,12964,5,False
2465,12965,5,False
2466,12966,5,False
2467,12967,5,False
2468,12968,5,False
2469,12969,5,False
2470,12970,5,False
2471,12971,5,False
2472,12972,5,False
2473,12973,5,False
2474,12974,5,False
2475,12975,5,False
2476,12976,5,False
2477,12977,5,False
2478,36173,1,True
2479,12979,5,False
2480,12980,5,False
2481,18138,1,True
2482,12982,5,False
2483,12983,5,False
2484,12984,5,False
2485,12985,5,False
2486,12986,5,False
2487,10504,1,True
2488,12988,5,False
2489,12989,5,False
2490,12990,5,False
2491,12991,5,False
2492,12992,5,False
2493,12993,5,False
2494,12994,4,True
2495,15499,5,False
2496,12996,5,False
2497,12997,5,False
2498,12998,5,False
2499,12999,5,False
2500,13000,5,False
2501,13001,5,False
2502,13002,5,False
2503,13003,5,False
2504,13004,5,False
2505,13005,5,False
2506,13006,5,False
2507,13007,5,False
2508,13008,5,False
2509,13009,5,False
2510,13010,5,False
2511,13011,5,False
2512,13012,5,False
2513,13013,5,False
2514,13014,5,False
2515,13015,5,False
2516,13016,5,False
2517,13017,5,False
2518,13018,5,False
2519,13019,5,False
2520,13020,5,False
2521,13021,5,False
2522,13022,5,False
2524,13024,5,False
2525,13025,5,False
2526,16094,1,True
2527,13027,5,False
2528,,5,False
2529,13029,5,False
2530,13030,5,False
2531,13031,5,False
2532,13032,5,False
2533,13033,5,False
2534,13034,5,False
2535,13035,5,False
2536,13036,5,False
2537,13037,5,False
2538,13038,5,False
2539,13039,5,False
2540,13040,5,False
2541,13041,5,False
2542,13042,5,False
2543,13043,5,False
2544,13044,5,False
2545,13045,1,True
2546,13046,5,False
2547,13047,5,False
2548,13048,5,False
2549,13049,5,False
2550,13050,5,False
2551,13051,5,False
2552,13052,5,False
2553,13053,5,False
2554,13054,5,False
2555,13055,5,False
2556,13056,5,False
2557,13057,5,False
2558,13058,5,False
2559,13059,5,False
2560,13060,5,False
2561,13061,5,False
2562,13062,5,False
2563,13063,5,False
2564,13064,5,False
2565,13065,5,False
2566,13066,5,False
2567,13067,5,False
2568,13068,5,False
2569,13069,5,False
2570,-1,1,True
2571,13071,5,False
2572,13072,5,False
2573,13073,5,False
2574,13074,5,False
2575,13075,5,False
2576,13076,5,False
2577,13077,5,False
2578,13078,1,True
2579,13079,5,False
2580,13080,5,False
2581,13081,5,False
2582,13082,5,False
2583,13083,5,False
2584,13084,5,False
2585,13085,5,False
2586,13086,5,False
2587,13087,1,True
2588,13088,5,False
2589,13089,5,False
2590,13090,5,False
2591,13091,5,False
2592,13092,5,False
2593,13093,5,False
2594,13094,5,False
2595,13095,5,False
2596,13096,5,False
2597,-1,1,True
2598,13098,5,False
2599,13099,5,False
2600,13100,5,False
2601,-1,1,True
2602,13102,1,True
2603,13103,5,False
2604,13104,5,False
2605,13105,5,False
2606,13106,5,False
2607,13107,5,False
2608,13108,5,False
2609,13109,5,False
2610,13110,5,False
2611,13111,1,True
2612,13112,5,False
2613,13113,5,False
2614,13114,5,False
2615,13115,5,False
2616,13116,5,False
2617,13117,5,False
2618,13118,5,False
2619,13119,5,False
2620,-1,1,True
2621,13121,5,False
2622,13122,5,False
2623,13123,5,False
2624,13124,5,False
2625,13125,5,False
2626,13126,5,False
2627,13127,5,False
2628,13128,5,False
2629,30933,2,True
2630,13130,2,True
2631,13131,5,False
2632,13132,5,False
2633,13133,5,False
2634,13134,5,False
2635,13135,5,False
2636,13136,5,False
2637,13137,5,False
2638,13138,5,False
2639,13139,5,False
2640,13140,5,False
2641,13141,5,False
2642,13142,5,False
2643,13143,5,False
2644,13144,5,False
2645,13145,5,False
2646,13146,5,False
2647,13147,5,False
2648,13148,5,False
2649,13149,5,False
2650,13150,5,False
2651,-1,1,True
2652,13152,5,False
2653,13153,5,False
2654,13154,5,False
2655,13155,5,False
2656,13156,5,False
2657,13157,5,False
2658,13158,5,False
2659,13159,5,False
2660,,1,False
2661,13161,5,False
2662,-1,1,True
2663,13163,5,False
2664,13164,5,False
2665,13165,5,False
2666,-1,1,True
2667,17738,1,True
2668,13168,5,False
2669,13169,5,False
2670,13170,5,False
2671,13171,5,False
2672,13172,5,False
2673,13173,5,False
2674,13174,5,False
2675,13175,5,False
2676,13176,5,False
2677,13177,5,False
2678,13178,1,True
2679,13179,5,False
2680,13180,5,False
2681,13181,5,False
2682,13182,5,False
2683,13183,5,False
2684,13184,5,False
2685,13185,5,False
2686,13186,5,False
2687,13187,5,False
2688,13188,5,False
2689,13189,5,False
2690,13190,1,True
2691,13191,5,False
2692,13192,5,False
2693,13193,5,False
2695,13195,5,False
2696,13196,5,False
2697,13197,5,False
2698,13198,5,False
2699,13199,5,False
2700,13200,5,False
2701,13201,5,False
2702,13202,5,False
2703,13203,5,False
2704,13204,5,False
2705,13205,5,False
2706,13206,5,False
2707,13207,5,False
2708,13208,5,False
2709,13209,5,False
2710,13210,5,False
2711,-1,1,True
2712,13212,5,False
2713,13213,5,False
2714,13214,5,False
2715,14309,1,True
2716,13216,5,False
2717,13217,5,False
2718,13218,5,False
2719,13219,5,False
2720,13220,5,False
2721,13221,5,False
2722,13222,5,False
2723,13223,5,False
2724,13224,5,False
2725,18019,1,True
2726,13226,5,False
2727,13227,5,False
2728,13228,5,False
2729,13229,5,False
2730,13230,5,False
2731,13231,5,False
2732,13232,5,False
2733,13233,5,False
2734,13234,5,False
2735,13235,5,False
2736,13236,5,False
2737,13237,5,False
2738,13238,5,False
2739,13239,5,False
2740,13240,5,False
2741,13241,5,False
2742,13242,5,False
2743,13243,5,False
2744,13244,5,False
2745,13245,5,False
2746,13246,5,False
2747,13247,5,False
2748,13248,5,False
2749,13249,5,False
2750,13250,5,False
2751,13251,5,False
2752,13252,5,False
2753,38408,5,False
2754,13254,5,False
2755,13255,5,False
2756,13256,5,False
2757,13257,5,False
2758,13258,5,False
2759,13259,5,False
2760,13260,5,False
2761,13261,5,False
2762,13262,5,False
2763,13263,5,False
2764,13264,5,False
2765,13265,5,False
2766,13266,5,False
2767,13267,5,False
2768,15170,2,True
2769,13269,5,False
2770,13270,5,False
2771,13271,5,False
2772,13272,5,False
2773,13273,5,False
2774,13274,5,False
2775,13275,5,False
2776,13276,4,True
2777,13277,5,False
2778,13278,5,False
2779,13279,5,False
2780,13280,5,False
2781,13281,5,False
2782,13282,5,False
2783,13283,5,False
2784,13284,5,False
2785,13285,5,False
2786,13286,5,False
2787,13287,5,False
2788,13288,5,False
2789,13289,5,False
2790,13290,5,False
2791,13291,5,False
2792,13292,5,False
2793,13293,5,False
2794,13294,5,False
2795,13295,5,False
2796,13296,5,False
2797,13297,5,False
2798,13298,5,False
2799,13299,5,False
2800,13300,5,False
2801,13301,5,False
2802,13302,5,False
2803,13303,5,False
2804,13304,5,False
2805,13305,5,False
2806,13306,5,False
2807,13307,5,False
2808,13308,2,True
2809,13309,5,False
2810,13310,5,False
2811,13311,5,False
2812,13312,5,False
2813,13313,5,False
2814,13314,5,False
2815,13315,5,False
2816,13316,5,False
2817,13317,5,False
2818,13318,5,False
2819,13319,5,False
2820,13320,5,False
2821,13321,5,False
2822,13322,5,False
2823,13323,5,False
2824,13324,5,False
2825,13325,5,False
2826,13326,5,False
2827,13327,5,False
2828,13328,5,False
2829,13329,5,False
2830,13330,5,False
2831,13331,5,False
2832,13332,5,False
2833,13333,5,False
2834,13334,5,False
2835,13335,5,False
2836,13336,5,False
2837,13337,5,False
2838,13338,5,False
2839,13339,5,False
2840,13340,5,False
2841,13341,5,False
2842,13342,5,False
2843,13343,5,False
2844,13344,5,False
2845,13345,5,False
2846,13346,5,False
2847,16031,1,True
2848,13348,5,False
2849,13349,5,False
2850,13350,5,False
2851,13351,5,False
2852,13352,5,False
2853,13353,5,False
2854,16094,1,True
2855,13355,5,False
2856,13356,5,False
2857,13357,5,False
2858,13358,5,False
2859,13359,5,False
2860,15610,2,True
2861,13361,5,False
2862,13362,5,False
2863,13363,5,False
2864,13364,5,False
2865,13365,5,False
2866,13366,5,False
2867,13367,5,False
2868,10868,2,True
2869,13369,5,False
2870,13370,5,False
2871,13371,5,False
2872,13372,5,False
2873,-1,1,True
2874,13374,5,False
2875,19492,2,True
2876,13376,5,False
2877,13377,5,False
2878,13378,5,False
2879,13379,5,False
2880,13380,5,False
2881,13381,5,False
2882,13382,5,False
2883,13383,5,False
2884,13384,5,False
2885,13385,5,False
2886,13386,5,False
2887,13387,5,False
2888,13388,5,False
2889,13389,5,False
2890,13390,5,False
2891,13391,5,False
2892,13392,5,False
2893,13393,5,False
2894,13394,5,False
2895,13395,5,False
2896,13396,5,False
2897,13397,5,False
2898,13398,5,False
2899,13399,5,False
2900,13400,5,False
2901,13401,5,False
2902,13402,5,False
2903,13403,5,False
2904,13404,5,False
2905,13405,5,False
2906,13406,5,False
2907,13407,5,False
2908,13408,5,False
